Restaurant_ID,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
302811,No,Yes,No,No,1,2.6,Orange,Average,24
308664,No,No,No,No,2,3.2,Orange,Average,26
18133506,No,No,No,No,2,3.3,Orange,Average,17
305293,No,Yes,No,No,1,3.4,Orange,Average,80
2211,No,Yes,No,No,1,2.6,Orange,Average,23
9622,No,Yes,No,No,2,2.7,Orange,Average,52
18281989,No,No,No,No,1,3.1,Orange,Average,11
18365855,No,Yes,No,No,2,3.6,Yellow,Good,30
309737,Yes,No,No,No,2,3.6,Yellow,Good,108
18386707,No,Yes,No,No,2,3.6,Yellow,Good,22
309338,No,Yes,No,No,2,3.7,Yellow,Good,89
18380155,No,No,No,No,2,3.5,Yellow,Good,30
18372686,No,Yes,No,No,2,3.6,Yellow,Good,36
3610,No,Yes,No,No,1,3.5,Yellow,Good,80
3054,No,No,No,No,1,3.8,Yellow,Good,71
311267,No,Yes,No,No,2,3.8,Yellow,Good,492
307951,No,No,No,No,1,3.6,Yellow,Good,94
1876,Yes,Yes,No,No,3,3.6,Yellow,Good,372
412,No,Yes,No,No,2,3.8,Yellow,Good,495
3635,No,No,No,No,2,3.6,Yellow,Good,91
9654,No,No,No,No,1,3.5,Yellow,Good,60
18354973,No,Yes,No,No,2,3.5,Yellow,Good,23
18392883,No,No,No,No,1,0,White,Not rated,3
18446815,No,No,No,No,1,0,White,Not rated,0
311014,No,No,No,No,1,0,White,Not rated,3
4325,No,Yes,No,No,1,2.4,Red,Poor,11
18322653,No,Yes,No,No,1,2.3,Red,Poor,9
9557,No,Yes,No,No,1,2.3,Red,Poor,19
9470,No,No,No,No,1,3.3,Orange,Average,86
306491,No,Yes,No,No,1,2.5,Orange,Average,56
18416860,No,No,No,No,1,3.1,Orange,Average,10
640,No,No,No,No,1,3.3,Orange,Average,82
305161,No,No,No,No,2,3.3,Orange,Average,26
306149,No,No,No,No,1,3.4,Orange,Average,75
1197,No,No,No,No,2,3.1,Orange,Average,77
18198467,No,No,No,No,1,3.4,Orange,Average,38
311903,No,No,No,No,2,3.4,Orange,Average,36
18458665,Yes,No,No,No,3,2.9,Orange,Average,4
6651,No,No,No,No,2,2.8,Orange,Average,25
311076,No,Yes,No,No,1,3.4,Orange,Average,41
9001,No,No,No,No,2,3.1,Orange,Average,69
8995,No,No,No,No,2,3.2,Orange,Average,69
18489508,No,No,No,No,2,3.3,Orange,Average,6
7689,No,No,No,No,1,3.3,Orange,Average,49
307959,Yes,No,No,No,2,3.2,Orange,Average,145
18222571,No,Yes,No,No,2,3.3,Orange,Average,41
310202,No,Yes,No,No,1,2.9,Orange,Average,15
301470,No,Yes,No,No,2,2.7,Orange,Average,109
5433,No,No,No,No,1,2.7,Orange,Average,41
18349733,No,No,No,No,1,3.2,Orange,Average,28
18421019,No,No,No,No,2,3.4,Orange,Average,21
18317510,No,No,No,No,2,3.4,Orange,Average,21
303104,No,No,No,No,1,3.3,Orange,Average,53
8991,No,Yes,No,No,2,3.3,Orange,Average,145
6662,No,No,No,No,2,3.1,Orange,Average,24
18365889,No,No,No,No,1,3.5,Yellow,Good,12
18245268,No,No,No,No,1,3.9,Yellow,Good,55
309856,No,No,No,No,1,3.8,Yellow,Good,36
309604,No,Yes,No,No,1,3.6,Yellow,Good,108
18332062,No,Yes,No,No,1,3.7,Yellow,Good,151
6658,No,No,No,No,2,3.6,Yellow,Good,91
9644,No,Yes,No,No,2,3.7,Yellow,Good,393
18349974,No,No,No,No,1,3.9,Yellow,Good,72
2267,No,Yes,No,No,1,3.8,Yellow,Good,167
18377630,No,Yes,No,No,1,3.7,Yellow,Good,20
18289256,No,No,No,No,1,3.5,Yellow,Good,61
300849,No,No,No,No,1,3.8,Yellow,Good,83
6675,No,No,No,No,1,3.6,Yellow,Good,62
18430598,No,Yes,No,No,1,3.7,Yellow,Good,58
303082,No,No,No,No,1,3.7,Yellow,Good,116
18445775,Yes,No,No,No,2,3.5,Yellow,Good,21
309805,No,No,No,No,2,3.5,Yellow,Good,133
302972,No,No,No,No,1,3.9,Yellow,Good,150
7667,No,No,No,No,1,3.6,Yellow,Good,261
307327,No,No,No,No,1,3.7,Yellow,Good,131
304461,No,No,No,No,1,3.7,Yellow,Good,234
300854,No,Yes,No,No,2,3.5,Yellow,Good,85
306402,No,No,No,No,1,3.5,Yellow,Good,36
18157402,No,Yes,No,No,2,3.8,Yellow,Good,115
2272,No,Yes,No,No,2,3.5,Yellow,Good,143
18261675,No,No,No,No,1,3.5,Yellow,Good,47
18458347,No,Yes,Yes,No,2,3.8,Yellow,Good,41
307415,Yes,No,No,No,3,3.6,Yellow,Good,346
8985,No,No,No,No,1,3.9,Yellow,Good,223
6667,No,No,No,No,1,3.5,Yellow,Good,97
18294234,No,Yes,No,No,2,3.6,Yellow,Good,24
18458013,No,Yes,No,No,1,3.6,Yellow,Good,25
18218265,No,Yes,No,No,1,3.5,Yellow,Good,15
18460325,No,No,No,No,1,0,White,Not rated,0
18458658,No,No,No,No,2,0,White,Not rated,0
18458655,No,No,No,No,1,0,White,Not rated,0
4227,Yes,Yes,No,No,2,4.2,Green,Very Good,300
18418240,No,No,No,No,1,4,Green,Very Good,108
5083,No,No,No,No,2,3.1,Orange,Average,59
302254,No,Yes,No,No,2,3.3,Orange,Average,36
300973,No,No,No,No,2,3.1,Orange,Average,62
307069,No,Yes,No,No,1,3.4,Orange,Average,44
305289,No,No,No,No,1,4.1,Green,Very Good,187
18376493,No,No,No,No,1,3.2,Orange,Average,11
307989,No,Yes,No,No,1,3.2,Orange,Average,27
310899,No,No,No,No,1,3.4,Orange,Average,33
18322591,No,No,No,No,1,3.4,Orange,Average,32
18486915,No,No,No,No,1,3.3,Orange,Average,11
302488,No,No,No,No,2,3.3,Orange,Average,87
3173,Yes,Yes,No,No,2,2.6,Orange,Average,192
313413,Yes,No,No,No,3,3.4,Orange,Average,232
307818,No,Yes,No,No,3,3.2,Orange,Average,177
310332,Yes,No,No,No,3,3.2,Orange,Average,286
2295,Yes,Yes,No,No,2,3.6,Yellow,Good,306
18361742,No,Yes,No,No,3,3.5,Yellow,Good,63
303578,Yes,No,No,No,2,3.5,Yellow,Good,159
18429394,Yes,No,No,No,2,3.7,Yellow,Good,28
6705,No,No,No,No,1,3.5,Yellow,Good,40
18250020,Yes,Yes,No,No,3,3.7,Yellow,Good,213
18235498,Yes,Yes,No,No,3,3.7,Yellow,Good,160
300910,No,No,No,No,1,3.8,Yellow,Good,300
18317477,No,No,No,No,3,3.8,Yellow,Good,248
308638,No,No,No,No,1,3.6,Yellow,Good,109
1270,Yes,No,No,No,2,3.5,Yellow,Good,132
18268715,No,No,No,No,1,4,Green,Very Good,95
312518,No,Yes,No,No,1,4,Green,Very Good,292
304028,No,No,No,No,2,2.8,Orange,Average,39
7422,No,No,No,No,1,3.4,Orange,Average,68
306096,No,No,No,No,1,2.9,Orange,Average,92
7450,Yes,No,No,No,2,3.4,Orange,Average,51
306106,Yes,Yes,No,No,3,3.2,Orange,Average,142
303963,No,No,No,No,1,2.6,Orange,Average,21
18124379,No,Yes,No,No,1,2.5,Orange,Average,71
310758,No,Yes,No,No,2,3.2,Orange,Average,71
309606,No,Yes,No,No,2,3.4,Orange,Average,122
2408,No,No,No,No,2,3,Orange,Average,39
309560,No,No,No,No,2,3.4,Orange,Average,43
306405,No,Yes,No,No,1,3.4,Orange,Average,38
5529,No,Yes,No,No,1,2.7,Orange,Average,39
9459,No,Yes,No,No,2,3.1,Orange,Average,73
300359,No,No,No,No,1,2.9,Orange,Average,10
18128869,No,Yes,No,No,2,2.7,Orange,Average,32
9011,No,No,No,No,1,2.9,Orange,Average,36
5507,No,No,No,No,1,3.3,Orange,Average,36
303704,Yes,Yes,No,No,2,3.1,Orange,Average,134
1924,No,No,No,No,1,3.3,Orange,Average,55
300257,No,No,No,No,2,2.9,Orange,Average,90
7534,No,No,No,No,2,3.2,Orange,Average,60
1925,No,No,No,No,1,2.7,Orange,Average,47
311719,No,No,No,No,1,3.4,Orange,Average,43
1926,No,No,No,No,1,3.3,Orange,Average,236
306392,Yes,Yes,No,No,3,2.6,Orange,Average,31
306338,No,Yes,No,No,2,2.5,Orange,Average,38
1905,Yes,No,No,No,2,3.1,Orange,Average,123
300350,No,No,No,No,1,2.8,Orange,Average,9
7424,No,No,No,No,1,3.3,Orange,Average,70
1906,No,No,No,No,2,3.4,Orange,Average,114
1908,No,No,No,No,2,2.7,Orange,Average,56
1618,No,Yes,No,No,2,3.1,Orange,Average,247
309064,No,Yes,No,No,1,3.1,Orange,Average,90
1931,Yes,No,No,No,2,2.7,Orange,Average,84
18277018,No,Yes,No,No,2,3.3,Orange,Average,93
18425764,No,Yes,Yes,No,2,3.4,Orange,Average,44
1933,No,No,No,No,1,3,Orange,Average,27
2411,Yes,Yes,No,No,2,2.7,Orange,Average,68
18377922,No,Yes,No,No,1,3.3,Orange,Average,23
18138437,Yes,No,No,No,3,3.2,Orange,Average,30
4655,No,Yes,No,No,2,2.5,Orange,Average,69
18289258,No,No,No,No,1,2.6,Orange,Average,41
18198463,No,Yes,No,No,1,3.4,Orange,Average,36
300347,No,No,No,No,1,3.6,Yellow,Good,179
18423807,No,No,No,No,1,3.5,Yellow,Good,22
300661,No,Yes,No,No,2,3.7,Yellow,Good,456
18349796,Yes,Yes,No,No,2,3.6,Yellow,Good,43
306643,No,Yes,No,No,1,3.7,Yellow,Good,120
305758,No,Yes,No,No,2,3.8,Yellow,Good,230
18240475,No,Yes,No,No,1,3.5,Yellow,Good,26
18238241,No,Yes,No,No,2,3.5,Yellow,Good,27
306071,No,No,No,No,1,3.6,Yellow,Good,35
8864,No,Yes,No,No,2,3.6,Yellow,Good,76
9643,No,No,No,No,2,3.7,Yellow,Good,177
9016,No,No,No,No,1,3.6,Yellow,Good,99
300594,No,Yes,No,No,1,3.7,Yellow,Good,136
8872,No,Yes,No,No,2,3.5,Yellow,Good,72
2407,No,No,No,No,2,3.5,Yellow,Good,88
7526,No,No,No,No,1,3.8,Yellow,Good,100
306403,No,No,No,No,2,3.6,Yellow,Good,118
1301,No,Yes,No,No,2,3.8,Yellow,Good,603
1904,No,No,No,No,1,3.5,Yellow,Good,149
18322672,No,Yes,No,No,2,3.7,Yellow,Good,39
5560,No,No,No,No,1,3.5,Yellow,Good,109
307332,No,Yes,No,No,1,3.5,Yellow,Good,214
311755,No,Yes,No,No,1,3.5,Yellow,Good,64
18396684,No,No,No,No,1,0,White,Not rated,0
18453049,No,No,No,No,1,0,White,Not rated,1
312000,No,No,No,No,1,0,White,Not rated,0
18203154,No,No,No,No,1,0,White,Not rated,0
305360,No,No,No,No,1,2.3,Red,Poor,32
1923,Yes,No,No,No,3,2.4,Red,Poor,52
8933,No,No,No,No,2,4,Green,Very Good,841
312003,No,No,No,No,1,4,Green,Very Good,74
18446504,Yes,No,No,No,3,4.3,Green,Very Good,142
3541,No,No,No,No,4,4.5,Dark Green,Excellent,524
189,No,No,No,No,2,3.3,Orange,Average,132
18322651,No,Yes,No,No,3,3.1,Orange,Average,18
5586,No,No,No,No,1,3.3,Orange,Average,29
303574,No,Yes,No,No,2,2.5,Orange,Average,120
304628,No,No,No,No,1,3.2,Orange,Average,242
4624,No,No,No,No,2,3.3,Orange,Average,89
1614,No,No,No,No,3,4.5,Dark Green,Excellent,4986
8244,No,No,No,No,3,4.6,Dark Green,Excellent,1569
3406,Yes,Yes,No,No,3,3.8,Yellow,Good,863
309576,No,No,No,No,2,3.9,Yellow,Good,157
4741,Yes,No,No,No,4,3.6,Yellow,Good,1428
310674,Yes,Yes,No,No,4,3.6,Yellow,Good,300
1901,No,No,No,No,3,3.6,Yellow,Good,574
813,No,No,No,No,3,3.7,Yellow,Good,243
304989,No,Yes,No,No,2,3.8,Yellow,Good,391
300642,No,No,No,No,2,3.6,Yellow,Good,29
307284,Yes,No,No,No,3,3.7,Yellow,Good,395
844,No,No,No,No,2,3.7,Yellow,Good,2860
308337,Yes,Yes,No,No,3,3.6,Yellow,Good,505
307822,No,Yes,No,No,3,3.9,Yellow,Good,454
3425,Yes,No,No,No,4,3.8,Yellow,Good,203
6271,No,No,No,No,1,3.7,Yellow,Good,79
312710,No,No,No,No,3,3.9,Yellow,Good,287
18255125,No,No,No,No,4,3.8,Yellow,Good,199
18285728,No,No,No,No,1,3.5,Yellow,Good,17
305686,Yes,Yes,No,No,4,3.9,Yellow,Good,372
154,No,Yes,No,No,2,3.7,Yellow,Good,188
18361747,No,No,No,No,2,3.6,Yellow,Good,34
9618,Yes,No,No,No,3,3.7,Yellow,Good,774
307370,No,No,No,No,2,3.8,Yellow,Good,256
307802,No,No,No,No,4,3.8,Yellow,Good,1186
307799,No,Yes,No,No,4,3.8,Yellow,Good,669
18486842,No,No,No,No,1,0,White,Not rated,2
18419910,Yes,No,No,No,3,4.2,Green,Very Good,113
4296,No,Yes,No,No,1,4,Green,Very Good,518
2632,Yes,Yes,No,No,3,4.1,Green,Very Good,1330
7227,Yes,No,No,No,3,4,Green,Very Good,1203
18221038,Yes,No,No,No,4,4,Green,Very Good,79
313299,No,No,No,No,4,4.2,Green,Very Good,551
300656,Yes,No,No,No,3,4,Green,Very Good,1093
313207,Yes,Yes,No,No,4,4.2,Green,Very Good,578
309788,No,No,No,No,3,4.2,Green,Very Good,1914
18082237,No,No,No,No,2,4,Green,Very Good,220
311531,No,No,No,No,2,4.4,Green,Very Good,912
18273615,Yes,No,No,No,3,4.2,Green,Very Good,436
17953908,Yes,No,No,No,3,3.1,Orange,Average,10
305722,No,No,No,No,1,3.1,Orange,Average,12
18430600,No,Yes,No,No,1,3.3,Orange,Average,13
18441800,Yes,Yes,No,No,2,3,Orange,Average,11
18337965,No,No,No,No,1,3.2,Orange,Average,19
300452,No,No,No,No,1,3.3,Orange,Average,73
5590,No,No,No,No,1,3.2,Orange,Average,23
18070502,No,No,No,No,1,3.2,Orange,Average,11
312098,No,No,No,No,2,3.1,Orange,Average,10
303635,No,No,No,No,2,2.6,Orange,Average,49
302456,Yes,No,No,No,3,2.8,Orange,Average,15
9549,No,No,No,No,1,3.2,Orange,Average,100
306488,Yes,No,No,No,3,2.7,Orange,Average,63
302142,Yes,Yes,No,No,2,2.7,Orange,Average,45
18350118,No,No,No,No,2,3,Orange,Average,4
7396,No,No,No,No,2,3.3,Orange,Average,57
18435836,No,No,No,No,2,3.3,Orange,Average,12
18277180,No,Yes,No,No,1,3.3,Orange,Average,35
18366018,No,Yes,No,No,1,3,Orange,Average,6
308555,No,No,No,No,2,3.4,Orange,Average,143
306662,No,No,No,No,1,2.7,Orange,Average,23
310253,No,Yes,No,No,2,2.7,Orange,Average,41
5664,No,Yes,No,No,1,3.2,Orange,Average,29
18460329,No,No,No,No,2,3.3,Orange,Average,13
18360284,No,No,No,No,1,3.2,Orange,Average,16
9552,No,No,No,No,2,3.2,Orange,Average,31
308156,No,Yes,Yes,No,2,2.7,Orange,Average,46
308189,No,No,No,No,1,3.1,Orange,Average,9
300448,No,No,No,No,1,2.8,Orange,Average,23
311944,No,No,No,No,1,3.1,Orange,Average,7
9550,No,No,No,No,1,2.7,Orange,Average,15
18198179,No,No,No,No,1,3.2,Orange,Average,9
7400,No,Yes,No,No,2,2.6,Orange,Average,67
309289,No,No,No,No,1,3.3,Orange,Average,17
18365872,No,No,No,No,2,2.8,Orange,Average,4
9050,Yes,Yes,No,No,3,3.2,Orange,Average,74
18366011,No,No,No,No,2,3,Orange,Average,5
305720,No,No,No,No,1,2.8,Orange,Average,8
4036,Yes,No,No,No,2,3.2,Orange,Average,50
5658,No,No,No,No,1,2.9,Orange,Average,16
5659,No,No,No,No,2,3,Orange,Average,20
18265677,Yes,No,No,No,4,3.2,Orange,Average,14
309998,Yes,No,No,No,3,3.4,Orange,Average,74
18201995,No,No,No,No,2,3.1,Orange,Average,20
306245,Yes,Yes,No,No,3,3.5,Yellow,Good,133
306168,No,No,No,No,2,3.5,Yellow,Good,98
18365996,No,No,No,No,1,3.6,Yellow,Good,26
311448,No,No,No,No,2,3.7,Yellow,Good,68
303350,Yes,No,No,No,3,3.6,Yellow,Good,283
18378056,Yes,No,No,No,3,3.5,Yellow,Good,21
9513,No,No,No,No,1,3.5,Yellow,Good,23
18303704,No,Yes,No,No,2,3.6,Yellow,Good,55
308111,No,Yes,No,No,2,3.5,Yellow,Good,102
312922,No,No,No,No,2,2.4,Red,Poor,20
3918,No,No,No,No,1,2.1,Red,Poor,54
308784,No,Yes,No,No,2,2.4,Red,Poor,39
2316,No,No,No,No,1,2.9,Orange,Average,6
2315,No,No,No,No,1,3,Orange,Average,15
313307,No,No,No,No,1,2.9,Orange,Average,7
301208,No,No,No,No,1,2.9,Orange,Average,16
18386203,No,No,No,No,1,3,Orange,Average,6
18258507,No,No,No,No,1,2.9,Orange,Average,9
313091,No,No,No,No,1,2.9,Orange,Average,5
313381,No,No,No,No,1,2.9,Orange,Average,4
301201,No,Yes,No,No,2,2.5,Orange,Average,50
309496,No,No,No,No,1,3.1,Orange,Average,12
2297,No,No,No,No,2,3.2,Orange,Average,79
305003,No,No,No,No,1,3.3,Orange,Average,20
306310,No,Yes,No,No,2,3.2,Orange,Average,52
18332058,No,Yes,No,No,2,3.3,Orange,Average,26
18128895,No,No,No,No,1,3.2,Orange,Average,11
312747,No,No,No,No,2,2.9,Orange,Average,13
6128,No,No,No,No,2,3.1,Orange,Average,75
304994,No,No,No,No,1,3.3,Orange,Average,26
313132,No,No,No,No,2,2.9,Orange,Average,10
18423095,No,No,No,No,1,3.2,Orange,Average,6
18378024,No,No,No,No,2,3.3,Orange,Average,12
313508,No,Yes,No,No,1,3.1,Orange,Average,22
301213,No,No,No,No,1,3.2,Orange,Average,30
8293,No,No,No,No,1,3.3,Orange,Average,12
309495,No,No,No,No,1,2.6,Orange,Average,15
305565,No,No,No,No,1,3.2,Orange,Average,10
309489,No,No,No,No,1,3,Orange,Average,11
3772,No,No,No,No,1,3,Orange,Average,16
301204,No,No,No,No,1,3.4,Orange,Average,15
18421495,No,No,No,No,2,3.1,Orange,Average,8
306656,No,No,No,No,1,2.7,Orange,Average,18
18126085,No,No,No,No,1,3.1,Orange,Average,10
308942,No,No,No,No,1,3.3,Orange,Average,20
309254,No,No,No,No,2,3.3,Orange,Average,16
301417,No,No,No,No,2,3.4,Orange,Average,39
301203,No,Yes,No,No,2,2.9,Orange,Average,66
18014143,No,No,No,No,1,3.1,Orange,Average,7
309793,No,Yes,No,No,2,3.1,Orange,Average,54
6131,No,No,No,No,2,3.1,Orange,Average,44
309498,No,No,No,No,2,3.1,Orange,Average,15
1274,Yes,No,No,No,2,2.9,Orange,Average,14
18431416,No,No,No,No,1,3,Orange,Average,4
309481,No,No,No,No,1,3.1,Orange,Average,13
301207,No,No,No,No,1,3.2,Orange,Average,31
18409201,No,No,No,No,2,3.6,Yellow,Good,22
308938,No,No,No,No,1,3.5,Yellow,Good,21
18282453,No,No,No,No,1,0,White,Not rated,2
18434966,No,No,No,No,1,0,White,Not rated,1
18349764,No,No,No,No,2,0,White,Not rated,0
18421474,No,No,No,No,1,0,White,Not rated,0
18377904,No,No,No,No,1,0,White,Not rated,0
18421482,No,No,No,No,1,0,White,Not rated,0
18433869,No,No,No,No,1,0,White,Not rated,0
18376495,No,No,No,No,1,0,White,Not rated,0
309483,No,No,No,No,2,0,White,Not rated,2
18217428,No,No,No,No,1,0,White,Not rated,3
18323446,No,Yes,No,No,1,0,White,Not rated,2
18423892,No,No,No,No,1,0,White,Not rated,0
18432000,No,No,No,No,1,0,White,Not rated,1
18261956,No,No,No,No,1,0,White,Not rated,0
18378017,No,No,No,No,1,0,White,Not rated,2
18126099,No,No,No,No,1,0,White,Not rated,2
18423101,No,No,No,No,2,0,White,Not rated,0
18376513,No,No,No,No,1,0,White,Not rated,0
18432218,No,No,No,No,1,0,White,Not rated,1
18255168,No,No,No,No,1,0,White,Not rated,2
18384143,No,No,No,No,1,0,White,Not rated,0
18222598,No,No,No,No,1,0,White,Not rated,0
18431979,No,No,No,No,1,0,White,Not rated,0
313225,No,No,No,No,1,0,White,Not rated,1
18423103,No,No,No,No,1,0,White,Not rated,0
308940,No,No,No,No,1,0,White,Not rated,1
18433871,No,No,No,No,1,0,White,Not rated,0
308928,No,No,No,No,1,0,White,Not rated,3
18469838,No,No,No,No,1,0,White,Not rated,0
18458342,No,No,No,No,1,0,White,Not rated,3
18382338,No,Yes,No,No,1,3.1,Orange,Average,10
17977751,Yes,No,No,No,4,3.5,Yellow,Good,218
18382373,No,No,No,No,1,0,White,Not rated,1
18485936,Yes,No,No,No,3,0,White,Not rated,1
18415370,No,No,No,No,2,0,White,Not rated,0
18363216,No,No,No,No,1,0,White,Not rated,1
18472689,No,No,No,No,1,0,White,Not rated,0
18385727,No,No,No,No,1,0,White,Not rated,1
18414508,No,No,No,No,1,0,White,Not rated,1
9571,No,No,No,No,1,3.4,Orange,Average,44
313491,No,No,No,No,2,3,Orange,Average,7
18260714,No,No,No,No,1,3.1,Orange,Average,4
310344,No,Yes,No,No,1,2.7,Orange,Average,4
9875,No,No,No,No,1,2.8,Orange,Average,8
18396161,No,Yes,No,No,1,2.7,Orange,Average,7
9572,No,Yes,No,No,1,3.2,Orange,Average,56
18371289,No,Yes,No,No,1,3.3,Orange,Average,6
18356840,No,No,No,No,2,3,Orange,Average,4
303784,No,Yes,No,No,1,2.6,Orange,Average,10
9906,No,No,No,No,2,3.3,Orange,Average,40
305581,No,Yes,No,No,2,3.4,Orange,Average,49
9588,No,No,No,No,1,3,Orange,Average,4
312798,No,No,No,No,1,2.7,Orange,Average,9
18361738,No,Yes,No,No,1,2.6,Orange,Average,102
9579,No,No,No,No,1,3.8,Yellow,Good,183
309816,No,Yes,No,No,2,3.7,Yellow,Good,270
307283,No,Yes,No,No,2,3.6,Yellow,Good,75
311150,Yes,Yes,No,No,2,3.5,Yellow,Good,116
18294237,No,No,No,No,1,0,White,Not rated,0
18455557,No,Yes,No,No,1,0,White,Not rated,3
18425773,No,No,No,No,1,0,White,Not rated,3
310358,No,No,No,No,1,0,White,Not rated,2
18425161,No,No,No,No,1,0,White,Not rated,1
308704,No,Yes,No,No,1,0,White,Not rated,2
18323603,No,No,No,No,1,0,White,Not rated,0
18025089,No,No,No,No,2,0,White,Not rated,2
18264993,No,Yes,No,No,1,0,White,Not rated,0
18429151,No,No,No,No,1,0,White,Not rated,0
18429161,No,No,No,No,1,0,White,Not rated,0
18425781,No,No,No,No,1,0,White,Not rated,1
18446391,No,Yes,No,No,1,0,White,Not rated,3
18481310,No,Yes,No,No,1,0,White,Not rated,1
18425777,No,Yes,No,No,1,0,White,Not rated,0
18429157,No,No,No,No,1,0,White,Not rated,1
18265712,No,No,No,No,2,0,White,Not rated,0
9599,No,No,No,No,1,0,White,Not rated,2
18425148,No,No,No,No,1,0,White,Not rated,0
18265724,No,Yes,No,No,1,0,White,Not rated,3
18458659,No,No,No,No,1,0,White,Not rated,0
18424905,No,Yes,No,No,1,0,White,Not rated,0
18410302,No,No,No,No,2,0,White,Not rated,0
7856,No,Yes,No,No,1,3.4,Orange,Average,22
18365894,No,Yes,No,No,2,3,Orange,Average,32
18441523,Yes,Yes,No,No,3,3.1,Orange,Average,8
18400728,No,Yes,No,No,2,3.4,Orange,Average,45
310345,No,No,No,No,2,2.5,Orange,Average,47
9596,No,Yes,No,No,2,3.4,Orange,Average,59
302577,No,Yes,No,No,2,2.9,Orange,Average,39
18334458,No,Yes,No,No,2,2.9,Orange,Average,31
4847,No,Yes,No,No,2,2.8,Orange,Average,54
2601,No,No,No,No,1,3.3,Orange,Average,40
3490,No,No,No,No,2,2.6,Orange,Average,50
18349930,No,No,No,No,2,3.1,Orange,Average,18
7735,No,No,No,No,2,3.1,Orange,Average,33
301239,No,Yes,No,No,1,3,Orange,Average,41
7861,No,No,No,No,1,3.5,Yellow,Good,70
491,No,Yes,No,No,2,3.7,Yellow,Good,269
553,No,No,No,No,2,3.8,Yellow,Good,472
18426285,No,Yes,No,No,2,3.8,Yellow,Good,21
18345810,No,Yes,No,No,3,3.7,Yellow,Good,57
7906,No,No,No,No,2,3.8,Yellow,Good,63
311593,No,No,No,No,2,3.5,Yellow,Good,54
18466740,Yes,No,No,No,3,0,White,Not rated,2
1533,No,No,No,No,2,3.5,Yellow,Good,515
9529,No,No,No,No,1,4.1,Green,Very Good,577
311466,No,No,No,No,1,3.4,Orange,Average,32
5358,No,No,No,No,1,3.2,Orange,Average,23
301532,No,No,No,No,2,3.3,Orange,Average,23
18336529,No,No,No,No,2,3.3,Orange,Average,12
301530,No,No,No,No,2,3.1,Orange,Average,20
18317975,No,No,No,No,1,3.3,Orange,Average,7
18469935,No,No,No,No,1,3.2,Orange,Average,11
300874,No,Yes,No,No,1,2.8,Orange,Average,13
18357561,No,No,No,No,1,0,White,Not rated,0
18445793,No,No,No,No,1,0,White,Not rated,0
18458348,No,No,No,No,1,0,White,Not rated,0
18449646,No,No,No,No,1,0,White,Not rated,0
18445784,No,No,No,No,2,0,White,Not rated,0
18378861,No,No,No,No,1,0,White,Not rated,0
301677,No,No,No,No,1,4.2,Green,Very Good,762
8537,No,No,No,No,1,2.8,Orange,Average,8
18268367,No,Yes,No,No,1,2.6,Orange,Average,5
18244534,No,No,No,No,1,3.3,Orange,Average,13
8517,No,No,No,No,1,3.1,Orange,Average,24
310653,No,Yes,No,No,2,3.1,Orange,Average,18
312479,No,No,No,No,1,2.9,Orange,Average,13
18222593,No,No,No,No,2,2.8,Orange,Average,14
2012,No,No,No,No,1,3,Orange,Average,74
6265,No,No,No,No,1,2.7,Orange,Average,18
9829,No,No,No,No,1,2.8,Orange,Average,14
311949,No,No,No,No,1,3,Orange,Average,7
18421027,No,No,No,No,1,3.2,Orange,Average,15
304957,No,No,No,No,1,2.8,Orange,Average,9
305948,No,No,No,No,1,3.1,Orange,Average,8
306113,No,No,No,No,1,3,Orange,Average,11
305987,No,Yes,No,No,1,3.4,Orange,Average,17
4935,No,No,No,No,1,2.9,Orange,Average,11
313265,No,No,No,No,2,2.6,Orange,Average,46
18414470,No,Yes,No,No,2,2.6,Orange,Average,10
18377903,No,Yes,No,No,1,3.2,Orange,Average,4
300729,No,Yes,No,No,1,3.4,Orange,Average,188
9850,No,No,No,No,1,3,Orange,Average,9
4939,No,Yes,No,No,2,2.6,Orange,Average,8
18416369,No,No,No,No,1,3.1,Orange,Average,7
311194,No,Yes,No,No,2,2.7,Orange,Average,64
1205,No,No,No,No,1,3.3,Orange,Average,61
305949,No,No,No,No,1,3,Orange,Average,13
18400760,No,No,No,No,2,2.9,Orange,Average,7
18372696,No,Yes,No,No,2,3.4,Orange,Average,31
9849,No,Yes,No,No,1,3,Orange,Average,8
305298,No,No,No,No,1,2.8,Orange,Average,8
18451584,No,Yes,No,No,2,2.9,Orange,Average,17
18291212,No,No,No,No,1,2.8,Orange,Average,34
6072,No,No,No,No,1,3.3,Orange,Average,29
308253,No,No,No,No,1,3.1,Orange,Average,21
18354257,No,Yes,No,No,1,2.8,Orange,Average,7
6095,No,No,No,No,2,2.7,Orange,Average,25
305942,No,No,No,No,1,3.4,Orange,Average,31
18208895,No,No,No,No,1,3,Orange,Average,10
309190,No,Yes,No,No,1,3.2,Orange,Average,23
18472702,No,No,No,No,1,3.1,Orange,Average,7
311331,No,No,No,No,1,3.1,Orange,Average,13
18418242,No,No,No,No,1,3.1,Orange,Average,10
18365372,No,Yes,No,No,2,3.5,Yellow,Good,22
18415367,No,Yes,No,No,2,3.5,Yellow,Good,66
18382755,No,No,No,No,1,3.8,Yellow,Good,70
312385,No,Yes,No,No,2,3.8,Yellow,Good,270
